Fecha_Hora,Demanda_kW,Factor_Potencia
2025-12-21 00:00:00,21.590028556072074,0.8332307439443288
2025-12-21 00:15:00,21.77648160805387,0.8664550507273353
2025-12-21 00:30:00,20.68857695579974,0.8313095604460631
2025-12-21 00:45:00,22.926434178015757,0.8513380702258233
2025-12-21 01:00:00,20.398914741350104,0.8468366336456236
2025-12-21 01:15:00,20.406931342105644,0.8266655560161406
2025-12-21 01:30:00,21.278039489866774,0.7977075180177424
2025-12-21 01:45:00,18.852013644806238,0.8247180823386302
2025-12-21 02:00:00,19.73192899024629,0.8422365817580277
2025-12-21 02:15:00,19.86288879356695,0.8076896523574872
2025-12-21 02:30:00,22.79394054262163,0.8313995909580356
2025-12-21 02:45:00,21.07149255037344,0.8073936338371642
2025-12-21 03:00:00,20.319925992158804,0.8380731556232578
2025-12-21 03:15:00,19.575838274732757,0.8433256391289076
2025-12-21 03:30:00,20.260512367235474,0.8299235589121674
2025-12-21 03:45:00,20.266178966129395,0.8727350744593539
2025-12-21 04:00:00,21.00067026861599,0.8144508254796724
2025-12-21 04:15:00,22.043009372680586,0.8110838559092468
2025-12-21 04:30:00,21.298928211321137,0.7961793920353827
2025-12-21 04:45:00,19.41834655970591,0.8391542117809823
2025-12-21 05:00:00,21.987814272525803,0.8384559307620305
2025-12-21 05:15:00,20.957166258331963,0.8287802370022239
2025-12-21 05:30:00,19.303220921923486,0.8201356764888846
2025-12-21 05:45:00,20.59204469357683,0.8553557023658026
2025-12-21 06:00:00,21.623020364805424,0.7985772288485142
2025-12-21 06:15:00,21.64392660133817,0.8256986598908097
2025-12-21 06:30:00,20.460881443180043,0.84512695666284
2025-12-21 06:45:00,22.62823151632993,0.8509364602798916
2025-12-21 07:00:00,20.38885662653828,0.8254620834804407
2025-12-21 07:15:00,21.91048969649173,0.8504050168153028
2025-12-21 07:30:00,20.997346886636375,0.8263360604907466
2025-12-21 07:45:00,20.3202860568718,0.8051836426991242
2025-12-21 08:00:00,22.79502472500709,0.85519189843122
2025-12-21 08:15:00,21.820892092901715,0.8469968325651975
2025-12-21 08:30:00,22.48351981974671,0.8127834322209307
2025-12-21 08:45:00,22.620687439501406,0.8551097088985793
2025-12-21 09:00:00,22.277395550025634,0.8542137286193557
2025-12-21 09:15:00,19.24447824462901,0.8378472100306277
2025-12-21 09:30:00,22.747435917938734,0.8138440102824627
2025-12-21 09:45:00,22.922448958845518,0.778427329418639
2025-12-21 10:00:00,22.711993561720426,0.8236304606457042
2025-12-21 10:15:00,24.983293133951438,0.8044050486197041
2025-12-21 10:30:00,22.339447359790803,0.8030102456699254
2025-12-21 10:45:00,24.642500168315976,0.8179098075137623
2025-12-21 11:00:00,23.0313035567843,0.819927186020188
2025-12-21 11:15:00,23.97044746181669,0.827423549952099
2025-12-21 11:30:00,23.141187576440167,0.7999724499572373
2025-12-21 11:45:00,23.6690851442667,0.7758408923945568
2025-12-21 12:00:00,24.649997053019845,0.8090516009476912
2025-12-21 12:15:00,24.406602501051648,0.7980137000567137
2025-12-21 12:30:00,22.751487595734535,0.793342834262667
2025-12-21 12:45:00,24.152939831985055,0.7849528488849005
2025-12-21 13:00:00,24.433486988384445,0.808528216318511
2025-12-21 13:15:00,26.994346091011696,0.8036038806583493
2025-12-21 13:30:00,24.996283183013848,0.7985110816846767
2025-12-21 13:45:00,22.29931713889052,0.7995820468927282
2025-12-21 14:00:00,24.70682086139663,0.849712041431926
2025-12-21 14:15:00,24.338464729345166,0.8070293411160051
2025-12-21 14:30:00,24.455116217471232,0.7783821799655837
2025-12-21 14:45:00,25.810449695842344,0.8177441033779521
2025-12-21 15:00:00,25.260680576681505,0.7856427464081986
2025-12-21 15:15:00,25.883858866280317,0.7770741701013535
2025-12-21 15:30:00,24.731605145556326,0.8503348054053922
2025-12-21 15:45:00,22.628414300063056,0.7967246955493857
2025-12-21 16:00:00,23.807949770680025,0.7995923242755969
2025-12-21 16:15:00,21.599562023479145,0.8127060448166891
2025-12-21 16:30:00,22.026264902745194,0.8225172351543198
2025-12-21 16:45:00,22.02518391416514,0.8457691410855278
2025-12-21 17:00:00,22.016576785663318,0.8100469788913558
2025-12-21 17:15:00,23.813041751966114,0.7935614213819777
2025-12-21 17:30:00,22.920694762296815,0.8459670123774286
2025-12-21 17:45:00,20.493532738290277,0.8251018371137693
2025-12-21 18:00:00,22.642277857894882,0.8385573129386218
2025-12-21 18:15:00,20.648449119550303,0.7979398453075744
2025-12-21 18:30:00,22.681324717702715,0.8316255207776969
2025-12-21 18:45:00,22.218836338782644,0.8338551387972966
2025-12-21 19:00:00,20.953330376849948,0.8327121718030237
2025-12-21 19:15:00,22.047048876983883,0.8148207468202103
2025-12-21 19:30:00,23.890836072093506,0.8395258984422587
2025-12-21 19:45:00,20.031757402681816,0.8440251864455323
2025-12-21 20:00:00,20.22170412713119,0.847388023072314
2025-12-21 20:15:00,22.785675387878033,0.8158972115305333
2025-12-21 20:30:00,22.484885123782206,0.8411490494247525
2025-12-21 20:45:00,22.258391511386183,0.871336165152215
2025-12-21 21:00:00,20.896231062728074,0.8187633086686191
2025-12-21 21:15:00,20.062844607310733,0.8178970521421155
2025-12-21 21:30:00,21.032467426336513,0.8413556001531117
2025-12-21 21:45:00,21.441282975370193,0.8513459758947302
2025-12-21 22:00:00,21.092645783063887,0.8640992466813774
2025-12-21 22:15:00,20.730661076284008,0.8896203703953922
2025-12-21 22:30:00,21.813232479842636,0.8182296433846525
2025-12-21 22:45:00,19.706650988724444,0.8451501772135309
2025-12-21 23:00:00,20.74158866645251,0.8498850539406323
2025-12-21 23:15:00,21.592578754397003,0.8342329325160377
2025-12-21 23:30:00,19.956775702541403,0.8054604894143156
2025-12-21 23:45:00,20.44511155191169,0.8529396546484636
2025-12-22 00:00:00,37.28292429026535,0.8110812543935129
2025-12-22 00:15:00,37.232846203844154,0.8437008011937516
2025-12-22 00:30:00,35.929094636250205,0.8390668017039573
2025-12-22 00:45:00,37.09228458400507,0.8131299696861526
2025-12-22 01:00:00,37.46295552624394,0.847201123301269
2025-12-22 01:15:00,38.359233987394106,0.8570561921282437
2025-12-22 01:30:00,35.32469780705871,0.8172166221125959
2025-12-22 01:45:00,37.662540156537,0.8462395519416939
2025-12-22 02:00:00,37.66569114386788,0.9130062649192167
2025-12-22 02:15:00,37.73868657676094,0.858647039187805
2025-12-22 02:30:00,38.21671486402851,0.8489429419938823
2025-12-22 02:45:00,36.65734783430451,0.8510679819712987
2025-12-22 03:00:00,36.1014713947798,0.8311183316942603
2025-12-22 03:15:00,36.467237672412956,0.8374491615497206
2025-12-22 03:30:00,39.93619752267444,0.7984121300561979
2025-12-22 03:45:00,37.94433807187026,0.8034351933453822
2025-12-22 04:00:00,36.53693042935082,0.8573840559981377
2025-12-22 04:15:00,37.22539133159097,0.8139458333500811
2025-12-22 04:30:00,36.296331827227874,0.8489647494916717
2025-12-22 04:45:00,36.317798361978404,0.8395461588552393
2025-12-22 05:00:00,37.323684842268165,0.8219965581861147
2025-12-22 05:15:00,39.97107991997261,0.84748069136037
2025-12-22 05:30:00,34.89608670481859,0.8382616469521674
2025-12-22 05:45:00,36.660447314139915,0.8512619245373488
2025-12-22 06:00:00,36.595589522139036,0.8315433031264309
2025-12-22 06:15:00,38.30914143306579,0.8507154093825384
2025-12-22 06:30:00,36.33525151544518,0.8262034061692036
2025-12-22 06:45:00,37.38004045581546,0.8192442732460933
2025-12-22 07:00:00,40.3153521554568,0.8397459652166841
2025-12-22 07:15:00,36.77445050816198,0.8492513532139512
2025-12-22 07:30:00,41.166055634254725,0.8506985452350458
2025-12-22 07:45:00,36.91470817060449,0.8194230937234126
2025-12-22 08:00:00,40.62029245294495,0.813913708547428
2025-12-22 08:15:00,39.89795395125366,0.8424188556759438
2025-12-22 08:30:00,38.525405423962965,0.8244953201917972
2025-12-22 08:45:00,36.01334967911377,0.8038612247425742
2025-12-22 09:00:00,40.068302010389154,0.7979651918637786
2025-12-22 09:15:00,42.782831803576066,0.7928063323839106
2025-12-22 09:30:00,40.63303105420428,0.8224389688375019
2025-12-22 09:45:00,43.377426431597684,0.789461464687068
2025-12-22 10:00:00,43.46883264167124,0.816692870435861
2025-12-22 10:15:00,41.26404869923943,0.8240125224704424
2025-12-22 10:30:00,43.16423925753806,0.8010410489984403
2025-12-22 10:45:00,43.4444852315488,0.8036285133833334
2025-12-22 11:00:00,43.92848719868184,0.8229044508483417
2025-12-22 11:15:00,46.15962400316776,0.7832943401649042
2025-12-22 11:30:00,47.226618049516055,0.7674839368987426
2025-12-22 11:45:00,44.77094752903012,0.8168775354868907
2025-12-22 12:00:00,45.63418688377847,0.7913765051076815
2025-12-22 12:15:00,45.31987167011768,0.79284542403104
2025-12-22 12:30:00,45.09358486144293,0.8187477826583948
2025-12-22 12:45:00,46.456035618335505,0.7871402023641197
2025-12-22 13:00:00,47.26723804249702,0.8065931895997525
2025-12-22 13:15:00,47.24629566089676,0.8127049012401848
2025-12-22 13:30:00,45.24924325166647,0.7887963791960606
2025-12-22 13:45:00,47.16538908013478,0.8123197297103818
2025-12-22 14:00:00,46.131408934058754,0.8027937468483959
2025-12-22 14:15:00,47.59204727405666,0.7891669664926162
2025-12-22 14:30:00,46.49589308149735,0.7977118876692963
2025-12-22 14:45:00,45.30807664612604,0.8246809797639604
2025-12-22 15:00:00,46.3059654672047,0.8201006882241062
2025-12-22 15:15:00,46.569100833301526,0.8055312681898543
2025-12-22 15:30:00,45.436094714554876,0.8003203577573235
2025-12-22 15:45:00,44.60259608440072,0.8054477890540874
2025-12-22 16:00:00,43.90810106652119,0.8215649778666592
2025-12-22 16:15:00,42.348732380915706,0.8531825308342778
2025-12-22 16:30:00,41.67726539866149,0.7887616142858616
2025-12-22 16:45:00,43.904177170251444,0.8306037068644357
2025-12-22 17:00:00,42.80369324475352,0.8290551194007548
2025-12-22 17:15:00,41.58389274272635,0.8002336202809401
2025-12-22 17:30:00,41.26954971302892,0.8062809230615378
2025-12-22 17:45:00,41.971783778840695,0.8184680123130805
2025-12-22 18:00:00,39.36135095330901,0.8164931386700157
2025-12-22 18:15:00,40.522354277828676,0.8130744865131805
2025-12-22 18:30:00,38.654609728610815,0.8305595715428714
2025-12-22 18:45:00,39.65258458376403,0.8167873110999345
2025-12-22 19:00:00,38.475794431606495,0.8327080966069563
2025-12-22 19:15:00,37.00266923309374,0.8009584996932065
2025-12-22 19:30:00,37.66096982204029,0.825780296989786
2025-12-22 19:45:00,38.71392222014643,0.8604012386118467
2025-12-22 20:00:00,39.19520234055538,0.8284475603981964
2025-12-22 20:15:00,37.94262244409181,0.8122602706048113
2025-12-22 20:30:00,37.793482581624694,0.8271202581076199
2025-12-22 20:45:00,38.08423563652505,0.8168556866280896
2025-12-22 21:00:00,38.21433437104121,0.8644928102158205
2025-12-22 21:15:00,37.34283991065606,0.8422474922834031
2025-12-22 21:30:00,38.246544727967546,0.8265081512190621
2025-12-22 21:45:00,37.60212841669586,0.8350541589296456
2025-12-22 22:00:00,37.38797755185107,0.8195683694611218
2025-12-22 22:15:00,37.24925917765079,0.8451769528885088
2025-12-22 22:30:00,38.969563762664045,0.8545582110346823
2025-12-22 22:45:00,39.80293875885785,0.8201537776509062
2025-12-22 23:00:00,38.19563622418404,0.8392718841735575
2025-12-22 23:15:00,39.7995959610514,0.8195235450620721
2025-12-22 23:30:00,36.04393096300283,0.8237695809991524
2025-12-22 23:45:00,34.445413044172184,0.8252965783283789
2025-12-23 00:00:00,36.082036603035284,0.8390039056972767
2025-12-23 00:15:00,37.44085505013931,0.8735178703834925
2025-12-23 00:30:00,38.192458828244476,0.8244542264717987
2025-12-23 00:45:00,35.9118837611225,0.8458277590728952
2025-12-23 01:00:00,35.39240521389797,0.8726146080909913
2025-12-23 01:15:00,38.47817056325652,0.8265966380454516
2025-12-23 01:30:00,34.91075920125494,0.8630505703942066
2025-12-23 01:45:00,36.88569214221504,0.8607201591629189
2025-12-23 02:00:00,35.062758307631974,0.8239641346470468
2025-12-23 02:15:00,37.040721245514646,0.8368753382594879
2025-12-23 02:30:00,36.48420221879598,0.8483721156147163
2025-12-23 02:45:00,35.729003443982485,0.8330410078610075
2025-12-23 03:00:00,37.20351488764597,0.8461434805102355
2025-12-23 03:15:00,37.94421840903285,0.8133188369252368
2025-12-23 03:30:00,35.187103412292736,0.8613109703460031
2025-12-23 03:45:00,37.507595290237745,0.8207197800380441
2025-12-23 04:00:00,39.033262691891906,0.8379185367446476
2025-12-23 04:15:00,38.601238078699865,0.8368510985368695
2025-12-23 04:30:00,39.72176932777874,0.8704796113618423
2025-12-23 04:45:00,36.911812572182995,0.8546484060826869
2025-12-23 05:00:00,38.063797693563174,0.862401196288878
2025-12-23 05:15:00,36.134972781791326,0.8485233401139785
2025-12-23 05:30:00,38.700974970998196,0.7993577709283165
2025-12-23 05:45:00,36.01699029540586,0.7934286142862222
2025-12-23 06:00:00,37.24107246695984,0.8481888770716881
2025-12-23 06:15:00,39.539820207454646,0.8348822011075315
2025-12-23 06:30:00,39.825914646169146,0.8052914017217248
2025-12-23 06:45:00,35.86424206279096,0.8311999039196352
2025-12-23 07:00:00,38.61082299234368,0.8309924360355831
2025-12-23 07:15:00,35.77921883282391,0.8291117134825998
2025-12-23 07:30:00,36.937859004095266,0.8434426910006236
2025-12-23 07:45:00,39.24185012969226,0.8103101794541905
2025-12-23 08:00:00,38.42294716793448,0.8068828274220246
2025-12-23 08:15:00,39.27297312539031,0.8460290210173819
2025-12-23 08:30:00,38.45285613699594,0.83576675762339
2025-12-23 08:45:00,39.35853038499353,0.8084915209240131
2025-12-23 09:00:00,40.24788462420291,0.8022160090546882
2025-12-23 09:15:00,40.08539855074853,0.7974516020913462
2025-12-23 09:30:00,43.60033466408659,0.8205294283312146
2025-12-23 09:45:00,40.73559604275263,0.8224583059253413
2025-12-23 10:00:00,41.89497234456686,0.8120688172248048
2025-12-23 10:15:00,43.232991250274694,0.8299206071861231
2025-12-23 10:30:00,42.264016422904646,0.8015290217287225
2025-12-23 10:45:00,43.01896177837285,0.7652963620258568
2025-12-23 11:00:00,41.91878435752218,0.8369993227068113
2025-12-23 11:15:00,46.23236494645952,0.8030699293503136
2025-12-23 11:30:00,45.30604402148032,0.8127506959800633
2025-12-23 11:45:00,48.757344612378674,0.8275026895858907
2025-12-23 12:00:00,45.12962357569695,0.7847196866920849
2025-12-23 12:15:00,43.59444565568409,0.8067747154415611
2025-12-23 12:30:00,44.887536796813365,0.7733106665260208
2025-12-23 12:45:00,45.2176835660372,0.7793674341970449
2025-12-23 13:00:00,48.23900493744245,0.8180799943212093
2025-12-23 13:15:00,46.23344772442037,0.8297112071795131
2025-12-23 13:30:00,46.36762695259211,0.7827743159734347
2025-12-23 13:45:00,48.12270513314897,0.8108905252754057
2025-12-23 14:00:00,44.87731670906958,0.7966404256205482
2025-12-23 14:15:00,44.93505892493256,0.7733423996500461
2025-12-23 14:30:00,46.96364930101431,0.8399440735273769
2025-12-23 14:45:00,43.8509522872107,0.813964827458028
2025-12-23 15:00:00,44.484620536537065,0.7940879878287995
2025-12-23 15:15:00,44.227269598812775,0.7878313759636028
2025-12-23 15:30:00,44.654488403328415,0.7899066905609718
2025-12-23 15:45:00,44.536322595585965,0.8070458879524585
2025-12-23 16:00:00,43.49357159518322,0.7915105641170889
2025-12-23 16:15:00,42.64666259839833,0.8264426098370837
2025-12-23 16:30:00,43.53670854462789,0.7934942816456452
2025-12-23 16:45:00,42.597724593057066,0.8297981954526128
2025-12-23 17:00:00,39.973656950357814,0.8273554130630679
2025-12-23 17:15:00,40.78137679155344,0.82959068108252
2025-12-23 17:30:00,40.2342086269841,0.7837265152784897
2025-12-23 17:45:00,38.76029574555168,0.8223708588763509
2025-12-23 18:00:00,40.700429883220664,0.8048345230009875
2025-12-23 18:15:00,40.80080286924733,0.7911185763238807
2025-12-23 18:30:00,39.58762996660658,0.8014655033177841
2025-12-23 18:45:00,38.54599798819975,0.8278741480336853
2025-12-23 19:00:00,37.99533509333121,0.8203759869752071
2025-12-23 19:15:00,40.03118477983063,0.8175699377902746
2025-12-23 19:30:00,39.57865637067689,0.8074551029308705
2025-12-23 19:45:00,38.984024063841744,0.8597254866860137
2025-12-23 20:00:00,35.087093163286504,0.8157084258880555
